text,label
#@이름#이고 핸드폰 번호는 #@전번#이요,0
마이 페이지에서도 가능하시고요 송장 번호 문자로 하나 남겨 드릴 테니까요,0
네 고객님 주문자 번호로 말씀해주시겠어요,0
배송 조회에서 말하면 되나요 #@번호#,0
그러십니까 주문자분 성함이랑 휴대폰 번호 말씀해 주세요,0
고객님 구매하실 때 입력하신 성함 휴대폰 번호 알려주시겠습니까,0
예 이름은 #@이름#이고요 전화번호는 #@전번#입니다,0
오늘 아침에 출고는 되어 있고요 송장 번호도 알림으로 올 텐데 못 받아보셨을까요,0
주문자분 성함이랑 휴대폰 번호 말씀해주시겠습니까,0
하나는 #@전번# 이고요 다른 번호는 #@전번#입니다,0
조회가 안 되고 있어서 송장 번호 자체가요,0
네 성함이랑 휴대폰 번호 한번 알려주시겠어요 고객님,0
네 그게 출고가 된 게 맞는 건지 아님 송장 번 송장 번호는 나와있는 것 같은데요,0
조회가 안 돼서 그냥 번호만 찍어 놓은 건지요,0
그럼 번호를 혹시 알 수 있을까요 이게 이 번호밖에 안 나와 있어서요,0
네 번호 불러드릴까요,0
주문자분 성함이랑 휴대폰 번호 말씀해 주시겠습니까,0
이름은 #@이름#이고 휴대폰 번호는 #@전번# 입니다,0
그러셨어요 죄송합니다 주문자분 성함이랑 휴대폰 번호 한 번 말씀해 주시겠습니까,0
이름은 #@이름#이고 전화번호는 #@전번# 입니다,0
주문자분 전화번호는 어떻게 되시나요,0
제 전화번호는 #@전번#이에요,0
핸드폰 번호를 잘못 입력하셔서요,0
그럼 제 번호가 도용된건가요,0
수령자 번호로 메세지가 발송될 수 있습니다,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번# 이에요,0
비밀번호가 있어야 출입이 가능한데요,0
비밀번호를 선택하여 필수로 적어주셔야 합니다,0
만약에 공동현관문 비밀번호를 깜빡 잊고 안적으면요,0
주문자분 성함과 전화번호가 어떻게 되십니까,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번# 이에요,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
송장번호를 확인해 보니 출고는 되었는데요,0
판매 업체 전화번호는 #@전번#이에요,0
제 전화번호는 #@전번#이에요,0
고객님 #@상품#과 #@상품#의 송장 번호가 동일한데요,0
주문자분 성명과 전화번호 확인 부탁드립니다,0
제 전화번호는 #@전번# 이에요,0
제 전화번호는 #@전번# 이에요,0
카드번호 유출로 인해서요,0
주문번호를 기준으로 배송 준비 작업이 이루어지거든요,0
그래서 주문번호가 다를 경우 묶음 배송은 어렵습니다,0
동일한 주문번호인 경우에도요,0
해당 업체의 전화번호는 #@전번#입니다,0
주문자분 전화번호는 어떻게 되시나요,0
제 전화번호는 #@전번# 이에요,0
배송 기사님 번호를 알려드릴까요,0
네 번호 알려주세요,0
배송기사 전화번호는 #@전번# 이에요,0
제 전화번호는 #@전번# 이에요,0
제 전화번호는 #@전번# 이에요,0
제 전화번호는 #@전번# 이에요,0
제가 주문 번호랑 이름을 입력을 했는데요,0
주문자분 성함이랑 휴대폰 번호 말씀해 주시겠습니까,0
이름은 #@이름#이고 휴대폰 번호는 #@전번#,0
이름을 말해야 돼요 전화번호를 말해야 돼요,0
고객님 성함하고 휴대폰 번호 말씀해 주세요,0
이름이 #@이름#이구요 휴대폰 번호는 #@전번#,0
네 고객님 성함과 전화번호는 어떻게 되실까요,0
네 고객님 @#소속# 전화번호는 #@전번#입니다,0
네 고객님 성함과 전화번호는 어떻게 되실까요,0
네 고객님 성함과 전화번호는 어떻게 되실까요,0
네 고객님 성함과 전화번호는 어떻게 되실까요,0
주문 번호 넣고 이름 넣는데 주문서가 뜨지를 않더라구요,0
업체 전화번호가 혹시 어떻게 되나요,0
일단 성함 전화번호 말씀 부탁드리겠습니다,0
이름은 #@이름# 번호는 #@전번# 이요,0
예 고객님 성함하고 휴대폰 번호 말씀 부탁드릴게요,0
이름은 #@이름# 번호가 #@전번#,0
네 제 이름은 #@이름#이고요 번호가 #@전번#입니다,0
네 고객님 주문 건 확인 위해서 성함과 핸드폰 번호 부탁드리겠습니다,0
고객님 성함과 전화번호가 어떻게 되실까요,0
네 번호 불러드릴게요 #@전번#입니다,0
네 고객님 주문 건 확인 위해서 성함과 핸드폰 번호 부탁드리겠습니다,0
혹시 정확한 출고 일정을 원하시면 업체 번호 안내해드릴까요,0
그럼 그 쪽 번호 알려주세요,0
네 고객님 주문 건 확인 위해서 성함과 핸드폰 번호 부탁드리겠습니다,0
확인 후 고객님이 번호로 문자로 발송을 해 드리도록 하겠습니다,0
왜냐하면 송장 번호가 있으면 바로 확인이 되는데 송장번호가 없어서요,0
이름 전화번호로도 확인이 안 되나요,0
네 이 번호로 전화 주시면 됩니다,0
네 확인 도와드리겠습니다 성함과 전화번호 말씀해주시겠어요,0
#@이름#이고 전화번호는 #@전번#입니다,0
네 확인 도와드리겠습니다 성함과 전화번호 말씀해주시겠어요,0
#@이름#이고 전화번호는 #@전번#입니다,0
네 #@이름#이고 전화번호는 #@전번#입니다,0
저희가 업체 번호 안내해드릴 테니까 그쪽으로 한 번 문의해보시겠어요,0
#@소속#이고요 전화번호는 #@전번#입니다,0
이름은 #@이름#이고 전화번호는 #@전번#이에요,0
예 #@이름#이고요 번호는 #@전번#요,0
고객센터 번호가 어떻게 되나요,0
고객센터의 번호는 #@전번#입니다,0
고객센터 번호를 알려 주세요,0
고객센터 번호는 #@전번#입니다,0
네 주문 시 주문자 정보에서 휴대폰 번호 입력해 주시면요,0
네 성함과 전화번호가 어떻게 되시죠,0
#@이름#구요 전화번호는 #@전번#입니다,0
고객센터 번호를 알려 주세요,0
네 번호는 #@전번#입니다,0
고객센터 번호를 알려 주세요,0
센터의 번호는 #@전번#입니다,0
주문상세에서 배송 상태 및 배달 설치 기사 전화번호 조회가 가능합니다,0
주문 번호 별로 취소가 가능하며 취소 후 재주문하셔야 합니다,0
제가 한번 확인해 보겠습니다 혹시 송장번호 아시나요,0
택배번호요 그건 몰라요,0
아직 택배사랑 송장번호가 안 떠서 몰라요,0
제가 안내해 드릴게요 #@소속#택배 #@번호#입니다,0
주문번호가 #@번호#입니다 #@상품#,0
상품번호 확인 때문에 그런가요,0
이름 전화번호요 #@이름# #@전번#입니다,0
매장 전화번호도 혹시 알 수 있을까요,0
상품 픽업 매장 전화번호는 방문수령증에 표기되어 있습니다,0
혹시 구입하신 상품 번호를 기억하십니까,0
네 상품 번호는 아까 확인했는데요,0
해외 직구 상품 주문 시에도 송장 번호 같은 걸 받을 수 있어요,0
해외 직구 배송 특성상 국내 송장번호가 제공되지 않습니다,0
운송장 번호 조회가 안 되더라고요,0
네 송장번호는 발송이 시작된 당일 오후 열 시부터요,0
이름은 #@이름#이고 번호가 #@전번#인데요,0
#@이름#이구요 전화번호는 #@전번#이에요,0
네 택배사명이랑 운송장 번호가 고객님 휴대폰으로 발송될 거예요,0
구매 인증 번호를 가지고 가셔서 확인하셔야 합니다,0
네 주문 시 전화 번호 알려주시겠어요,0
전화 번호요 #@전번#으로 했어요,0
한 주문 번호로 여러 상품을 주문하시는 경우는요,0
네 이름하고 전화 번호를 먼저 알려주시겠어요,0
제 이름은 #@이름#이고 번호는 #@전번#이에요,0
주문 후 상품이 준비되면 휴대폰 번호로 교환권을 발송해 드려요,0
고객님 확인을 위해 성함 전화번호 부탁 드립니다,0
판매자가 동일할지라도 장바구니 번호가 각기 다른 경우는요,0
#@이름#이구요 전화번호는 #@전번#이에요,0
네 고객님 주문 번호 혹시 아십니까,0
아니요 주문 번호는 몰라요,0
일 대 일 문의나 고객센터 번호 #@전번#으로 문의해 주시겠어요,0
발송 시 송장번호를 문자로 전송해 드리겠습니다,0
이름은 #@이름#이고요 전화번호가 #@전번#이거든요,0
상품이 출고되어 운송장 번호가 나온 이후부터 조회가 가능하세요,0
네 고객님 조회 되셨고요 주문 조회에서 확인되는 번호가요,0
저희 송장 번호인데 문자로 넣어드릴까요,0
네 송장번호 불러드리겠습니다 이 번호로요,0
해당 택배사에 배송 조회를 누르셔서 번호를 기입하면요,0
찾았습니다 주문번호들이 막 보이네요,0
고객님 주문내역 화면에서 주문 건이 있는 주문번호를 클릭해 주세요,0
나의쇼핑정보에서 주문번호 및 주문자명 입력 후 확인할 수 있습니다,0
주문번호랑 주문자명 입력하시면 확인하실 수 있어요,0
거기에서 성명과 주문번호를 입력하시면 확인이 가능합니다,0
아니에요 혹시 해당 주소 좀 제 핸드폰 번호 #@전번# 이쪽으로 보내 주실 수 있을까요,0
제 이름은 #@이름#이고요 전화번호가 #@전번#이거든요,0
네 성함 전화번호 어떻게 되시죠,0
#@이름#구요 전화번호는 #@전번#입니다,0
고객님 성함과 전화번호 불러 주시겠습니까,0
네 고객님 핸드폰 번호가 어떻게 되세요,0
제 핸드폰 번호는 #@전번#입니다,0
완료 하셨으면 주문에 대한 주문 번호가 생성됩니다,0
#@이름#이고 번호는 #@전번#이요,0
고객님 성함과 전화번호 말씀 부탁드릴게요,0
주문번호별로 취소가 가능해서요,0
해당 주문번호 취소 후 재주문해야 합니다,0
#@이름#이고 번호는 #@전번#이요,0
#@이름#이고 번호는 #@전번#이요,0
제가 주문한 상품 송장번호가 조회되지 않네요,0
네 고객님 주문현황에 나와 있는 송장번호가 조회가 안 되시는 거세요,0
네 주문조회에 떠 있는 송장번호로 배송조회를 해 봐도 안 나오네요,0
고객님 성함과 전화번호 어떻게 되세요,0
#@이름#이고 번호는 #@전번#이요,0
마이 홈 주문 내역 배송 조회에서 주문 번호 클릭하시면 가능합니다,0
#@이름#이구요 전화번호는 #@전번#이에요,0
주문번호나 고객님 계정을 알려 주시면 확인해 드리겠습니다,0
주문번호는 모르겠고 아이디는 #@계정#입니다,0
비회원 주문배송 조회를 선택하여 주문번호와 이메일을 입력 하면요,0
사용하는 개인의 고유번호로요,0
잘못된 번호를 적으신 경우는요,0
그러면 여기 나와 있는 운송장 번호로 택배사에 여쭤보면 되나요,0
네 택배사에 고객님 성함으로 조회되는 운송장 번호를요,0
상품이 출고되어 운송장 번호가 나온 이후 부터 조회가 가능하세요,0
송장 번호는 언제 나올까요,0
송장 번호가 등록된 후 보통 당일 저녁에 상품이요,0
다음에 주문번호와 주문 시 기재한 이메일을 입력합니다,0
네 그건 문자 말고 운송장 번호를 조회해 보셔야 할 것 같습니다,0
운송장 번호는 뜨는데 배송조회가 안 보여서 문의드리려고요,0
운송장번호는 등록되었으나 배송추적이 안 되시는 거죠,0
네 번호가 뜨면 보통 배송 조회가 되는데 이건 안 되더라고요,0
업체가 실제 배송 시작 전 미리 운송장 번호를 등록한 경우가 있어요,0
그리고 업체가 운송장번호를 잘못 등록한 경우도 있습니다,0
번호를 미리 등록하기도 해요,0
실제 택배 배송 시작 전 운송장 번호를 미리 등록하기도 합니다,0
송장번호가 등록된 당일이나 다음 날에 보시면 돼요,0
그러십니까 주문자 성함과 전화번호가 어떻게 되시죠,0
이름은 #@이름#구요 전화번호는 #@전번#입니다,0
그럼 전화번호를 좀 알 수 있나요,0
네 안내해 주신 번호로 연락하겠습니다 감사합니다,0
네 성함이랑 전화번호를 알려 주시겠어요,0
이름은 #@이름#이고 전화번호는 #@전번#이에요,0
그런가요 그럼 혹시 택배사 전화 번호 좀 알려주시겠어요,0
제 전화번호는 #@전번#이에요,0
상품이 출고되어 운송장 번호가 나온 이후 부터 조회가 가능하세요,0
그래요 제 건 아직 운송장 번호는 안 떴는데요,0
그 다음 주문 및 배송조회를 선택하여 주문번호를 입력합니다,0
근데 운송장 번호는 뜨는데 배송조회가 안 보여서 문의드리려고요,0
운송장번호는 등록되었으나 배송추적이 안 되시는 거죠,0
네 번호가 뜨면 보통 배송 조회가 되는데 이건 안 되더라고요,0
가끔 업체가 운송장번호를 잘못 등록한 경우가 있습니다,0
센터 번호를 안내해 드릴까요,0
네 성함과 전화번호가 어떻게 되시죠,0
#@이름#구요 전화번호는 #@전번#입니다,0
네 송장번호 버튼을 클릭하시고요,0
제 전화번호는 #@전번#이에요,0
주문번호 기준으로 배송지연 보상이 가능하기 때문에요,0
네 그리고 모두 동일한 판매자에게서 구매했고 주문번호도 같아요,0
송장번호가 이메일로 제공됩니다,0
송장번호 조회를 통해 확인하실 수 있습니다,0
네 번호 있으면 가능하죠,0
송장 번호 오등록 등으로 완료 처리되는 경우가 종종 생기고 있습니다,0
먼저 고객님 성함과 가입하신 전화번호 확인 부탁드리겠습니다,0
제 이름은 #@이름#이고 전화번호는 #@전번#이에요,0
운송장 번호는 뜨는데 배송조회가 안 보여서 문의드리려고요,0
운송장번호는 등록되었으나 배송추적이 안 되시는 거죠,0
네 번호가 뜨면 보통 배송 조회가 되는데 이건 안 되더라고요,0
업체가 실제 배송 시작 전 미리 운송장 번호를 등록한 경우가 있어요,0
그리고 업체가 운송장번호를 잘못 등록한 경우도 있습니다,0
운송장 번호 언제떴는지 혹시 아세요,0
성함과 전화번호가 어떻게 되시죠,0
#@이름#이고 전화번호는 #@전번#이에요,0
주문번호나 고객님 계정을 알려 주시면 확인해 드리겠습니다,0
주문번호는 모르겠고 아이디는 #@계정#입니다,0
주문 내역서에 입력된 운송장 번호 클릭하시면 됩니다,0
고객 센터 전화 번호가 어떻게 되죠,0
고객 센터 전화 번호 #@전번#입니다,0
주문번호를 통해 가능할까요,0
배송 전 주문자 주소 전화번호 일치할 경우 문의하세요,0
택배사요 죄송하지만 택배사 전화번호 좀 알려주시겠어요,0
네 고객님 해당 택배사 전화번호는 #@전번#입니다,0
네 맞습니다 고객님은 전화를 못하셨다니 주문번호 조회를 통해 상태를 한번 확인해보시겠어요,0
그거 클릭해 주신 후에 주문 번호를 조회합니다 그럼 수정이 가능해요,0
네 고객님 성함과 전화 번호 말씀 부탁 드릴게요,0
제 전화번호는 #@전번#이에요,0
네 주문번호 말씀해 주시겠어요,0
잠시만요 주문번호가 #@번호#예요,0
송장번호가 어떻게 되나요,0
네 이름은 #@이름#이고 번호는 #@전번#이거든요,0
아마 발송 후 운송장 번호를 늦게 입력한 거 같습니다,0
주문번호가 다르기 때문에 묶음 배송이 불가합니다,0
각기 주문 번호가 다른 상품인가요,0
동일한 주문번호 주문의 건은 한번의 배송비만 부과되세요,0
그러면 같이 주문해서 주문번호가 같으면 배송비는 한번 내는거죠,0
그러면 안심택배 운영사 번호를 알려드릴까요,0
네 고객님 저희 입점 업체 가구 상품의 경우 송장번호 대신 배송 예정 날짜로 등록되실 수 있어요,0
그러면 안심택배 운영사 번호를 알려드릴테니 연락해보시겠어요,0
네 문의하신 안심택배 운영사 번호는 #@전번#입니다,0
네 알겠습니다 고객님 택배사 전화번호는 @#전번# 입니다,0
혹시 송장번호 불러주실수 있을까요,0
네 송장번호가 #@번호#입니다,0
운송장 번호는 뜨는데 배송 조회가 안 보여서 전화 드렸어요,0
운송장 번호는 등록 되었으나 배송 추적이 안 되시는 거죠,0
네 번호가 뜨면 보통 배송 조회가 되는데 이건 안 되더라고요,0
이름은요 #@이름#이고요 번호는 #@전번#이에요,0
회원 가입 고객은 주문 결제 완료 후 이메일로 주문 번호가 전송 되고요,0
비회원은 주문 결제 완료 후 이메일로 주문 번호가 전송 되고요,0
#@이름#이구요 전화번호는 #@전번#이에요,0
운송장 번호로 배송 현황이 확인 되지 않아서요,0
네 그래서 택배사 번호를 좀 주셨으면 해요,0
이름이 #@이름#이고 번호는 #@전번#이요,0
성함과 가입 시 휴대폰 번호가 어떻게 되십니까,0
#@이름#이고 번호는 #@전번#이에요,0
제가 깜박하고 비밀번호를 안 썼나 봐요,0
고객센터 번호가 어떻게 되나요,0
고객센터 번호는 #@전번# 입니다,0
품절 보상 신청하기 누르고 주문번호 선택하시고 신청하시면 돼요,0
운송장 번호를 받았는데 나오는 게 없어요,0
운송장 번호가 입력되기까지 시간이 걸릴 수 있습니다,0
입력된 송장번호는 국내에 입고 시 발송되는 송장번호입니다,0
네 가능할 수 있으나 주문번호가 다를 경우 불가능합니다,0
운송장 번호를 조회했는데요,0
운송장 번호를 조회했더니 다른 사람 정보가 나와요,0
아무래도 송장번호가 잘못 입력된 거 같습니다,0
주문번호와 비밀번호를 입력하여 정보를 확인하시면 됩니다,0
배송조회에서 비밀번호와 입력한 이메일 주소로 확인하실 수 있습니다,0
다음으로 비회원 주문 배송조회에서 주문번호와 비밀번호를 입력해주십시오,0
네 고객님 성함이랑 전화번호 알려주시겠어요,0
고객님 성함과 전화번호 말씀해 주시면 확인해 드리겠습니다,0
제 이름은 #@이름#이고요 번호는 #@전번# 입니다,0
수고하십니다 운송장 번호 조회가 되질 않아서요,0
그럼 아직 송장번호가 나오질 않았다는 말이죠,0
네 상품이 배송업체로 전달되면서 운송장 번호가 등록이 됩니다,0
언제 송장번호 확인이 가능할까요,0
전송해 드렸던 번호와 주문 시 설정하신 비밀번호를 입력하시고요,0
판매처의 송장번호가 잘못 입력된 경우입니다,0
이름이 #@이름#이고 번호는 #@전번#이요,0
이름이 #@이름#이고 번호는 #@전번#이요,0
택배사 번호를 알고싶어요,0
네 택배사 번호 #@전번# 입니다,0
고객님 성함하고 휴대폰 번호 말씀 부탁드립니다,0
제가 #@이름#이고 번호는 #@전번#이요,0
그리고 주문하실 때 첫 번째 칸에 우편번호 꼭 적어주셔야 합니다,0
운송장 번호를 입력하여 출고 완료로 변경되면 알림이 전송됩니다,0
상품을 발송한 뒤 운송장 번호를 늦게 입력한 경우입니다,0
네 성함 전화번호 어떻게 되시죠,0
#@이름# 전화번호는 #@전번# 입니다,0
그럼 비회원 배송조회 입력란에 주문자명 번호 비밀번호를 입력하시고요,0
먼저 고객님 성함과 가입하신 전화번호 확인 부탁드리겠습니다,0
네 무통장입금 계좌번호는 주문을 완료한 후에요,0
주문자분 성함과 핸드폰 번호 확인 부탁드립니다,0
제 전화번호는 #@전번#이에요,0
판매자가 운송장번호를 전산에 입력하면 발송됩니다,0
운송장번호를 늦게 입력했다는 건가요,0
배송비 환불받으실 계좌번호 은행 예금주 명 알려 주시면 됩니다,0
운송장 번호를 알고 있어야 조회가 되는 거죠,0
맞습니다 고객님 택배 사이트에서는 운송장 번호로 조회가 가능합니다,0
상품 발송 후 주문서에 운송장 번호를 등록해드립니다,0
주문서에 운송장 번호 확인 해보시겠어요,0
네 운송장 번호로 조회하면 되나요,0
그러면 주문 번호나 송장 번호 없이 조회 가능한가요,0
송장 번호는 필요 없으시고 주문 번호와 비밀 번호를 입력하셔야 합니다,0
이 경우 제품마다 배송 트래킹 번호가 다를 수 있는데요,0
이름이 #@이름#이고 번호는 #@전번#이요,0
선 발송 상품 내역은 주문 내역상에서 송장 번호 확인 가능합니다,0
운송장 번호가 조회가 안돼요,0
네 상품 주문 후 운송장 번호가 나오셨나요,0
네 운송장 번호는 나왔어요,0
보통 송장번호가 올라온 당일 이뤄집니다,0
그 트래킹 넘버라는게 송장번호 그런거죠,0
네 송장번호로 이해하시면 됩니다,0
실제 상품의 이동은 #@소속# 운송장 번호로 조회를 해주셔야 합니다,0
운송장번호 조회 시 배달 완료이나 상품을 수령하지 못하신 경우라면요,0
운송장 번호를 클릭하시면 배송 현황을 확인하실 수 있습니다,0
이름이 #@이름#이고 번호는 #@전번#이요,0
배송이 되어야 송장번호 안내 받을 수 있죠,0
네 상품 출고 후 송장번호 안내 문자 발송됩니다,0
#@전번#이게 #@소속#주무관 번호입니다,0
대표 번호 말고 담당처 연락처는 없나요,0
지역번호 #@번호# #@전번#입니다,0
그 부서 번호를 알려주시겠어요,0
대표번호는 #@전번#이고요 전화하셔서 한 번 더 말씀 부탁드립니다,0
대표번호 말고 담당자 번호는 모르시나요,0
네 선생님 제가 시청 대표 번호로 바로 연결하겠습니다,0
그러십니까 그럼 이 번호로 문자 드리면 되겠습니까,0
네 같은 번호로 주세요,0
에듀원 아이디와 비밀번호로 회원가입 하시면 됩니다,0
네 행정지원국 안에 행정과로 확인이 되고 대표번호가 #@전번#입니다,0
기관은 #@소속#이며 대표 번호 #@전번#입니다,0
전화로 물어보고 싶은데 번호 알 수 있을까요,0
혹시 대표번호 말고 알려주신 번호로 바로 해도 될까요,0
네 혹시 그 쪽 전화번호를 알 수 있을까요,0
#@이름#주무관 직통번호가 어떻게 되나요,0
직통번호는 #@전번#이고요 전화를 바로 돌려드릴까요,0
사업자번호를 확인하시어 카드사에 질의하시면 됩니다,0
자리 직통번호 #@전번#으로 확인되었습니다,0
전화 번호를 안내 드린 부분입니다,0
지역번호 #@번호#에 #@전번#입니다,0
부서 대표번호를 알려주실 수 있나요,0
네 맞아요 대표 번호는 있는데 부서 안내를 못 받아서요,0
그럼 죄송하지만 신청 관련 담당처 번호 전달 가능하신가요,0
거기 전화번호가 어떻게 되죠,0
불러 드리겠습니다 국토교통부 건설안전과 전화번호가 #@전번#입니다,0
#@소속#의 전화번호가 어떻게 되나요,0
#@소속#의 전화번호는 국번 없이 #@전번#입니다,0
사용 폐지 신청서를 작성해가지고 번호판을 떼 가지고 가서 제출하면요,0
도청에 자동차 등록 번호 배정 담당자가 확인되고 있습니다,0
거기 전화번호 좀 알려주세요,0
직통 전화 번호 하나 불러주고 전화 번호 불러줘요,0
그래요 거기 전화번호 알 수 있을까요,0
네 번호가 #@전번#으로 확인 됩니다,0
그래요 거기 전화번호 알 수 있을까요,0
네 번호가 #@전번#으로 확인됩니다,0
전화번호 안내해 주셔서 감사합니다,0
그럼 지금 연결해주시구요 전화번호도 문자로 넣어주시겠어요,0
전화번호 따로 문자로 넣어드리겠습니다,0
내일 문의하실 수 있는 전화 번호를 안내해드리겠습니다,0
네 전화번호는 #@전번#입니다,0
그래요 한의약정책과 전화번호가 어떻게 되나요,0
거기 전화번호가 뭐예요,0
저희 기관이고요 전화번호 #@전번#입니다,0
피싱 전화 및 변작 발신번호 는 #@소속#에 신고해 주시기 바랍니다,0
경찰 내부 보고를 통해 전화번호를 차단하고 있습니다,0
거기 전화번호 좀 주실래요,0
네 #@소속# 전화번호는 #@전번#입니다,0
번호 좀 알려주시겠어요,0
네 전화번호가 #@전번#입니다,0
예 그러면 거기 부서 대표번호나 담당자 번호 알려주실래요,0
네 담당자 분이 #@이름# 주무관으로 확인되는데 직통번호 알려드릴까요,0
이 분 직통번호 알려주시고 전화 연결도 부탁드릴게요,0
네 직통번호가 #@전번#이시고 현재 통화 연결 가능한지 확인해보겠습니다,0
잠깐만요 전화 번호 좀 알려주세요,0
네 제가 번호 안내 후 연결해드리겠습니다,0
제가 안내해드린 번호로 수요일에 문의 부탁드립니다,0
네 전화번호 좀 알려주세요,0
네 식품분석과 전화번호는 #@전번#입니다,0
그래요 거기 전화번호가 어떻게 되죠,0
네 전화번호 #@전번#입니다,0
그래요 거기 전화번호가 어떻게 되죠,0
네 전화번호는 #@전번#입니다,0
전화번호 안내해 주셔서 감사합니다,0
#@소속#의 전화번호 좀 부탁드리겠습니다,0
해당 부서의 전화번호는 #@전번#입니다,0
그럼 거기 전화번호 좀 알려주시겠어요,0
네 전화번호가 #@전번#입니다,0
전화번호가 #@전번#이라구요 네 적었습니다,0
제가 다른 번호로 한 번 연결 시도해보겠습니다,0
그럼 시청연령제한이 뜨는데요 비밀번호와 관련 설정을 하시면 됩니다,0
담당처가 아닌 기관 대표 번호 #@전번#으로 하셔야 합니다,0
거기 #@소속# 전화번호 좀 얻을 수 있을까요,0
네 #@소속# 전화번호는 #@전번#입니다,0
팀 대표 번호입니다 구체적인 담당자는 팀 내에서 연결해드릴 겁니다,0
네 전화번호 부탁드려요,0
전화번호는 #@전번#입니다,0
거기 전화번호 좀 알려주세요,0
거기 전화번호 알 수 있을까요,0
네 전화번호 #@전번#으로 하시면 됩니다,0
혹시 문자로 전화번호 넣어주실 수 있을까요,0
네 지금 연락하신 번호로 문자 넣어드리겠습니다,0
그래요 전화번호를 문자로 받을 수 있을까요,0
네 가능합니다 전화하신 번호로 보내드리면 될까요,0
네 이 번호로 보내주세요,0
제가 직통번호 알려드릴테니 메모 가능하실까요,0
네 지금 전화번호 불러주시겠어요,0
네 직통번호가 #@전번#이고요 #@이름# 장학사님이십니다,0
전화번호 알 수 있을까요,0
네 전화번호 #@전번#입니다,0
거기 전화번호가 어떻게 되죠,0
네 전화번호 #@전번#입니다,0
선생님 전화번호 안내해드릴까요,0
전화번호는 #@전번#입니다 전화하셔서 문의해보세요,0
그럼 지금 연결해주시구요 전화번호도 문자로 넣어주시겠어요,0
전화번호 따로 문자로 넣어드리겠습니다,0
선생님 저희 기관 시설 담당자가 확인됩니다 번호 안내 도와드릴까요,0
네 담당자는 #@이름#주무관이고요 전화번호는 #@전번#입니다,0
그럼 거기 전화번호 좀 알려주세요,0
네 #@소속# 전화번호는 #@전번#입니다,0
번호하고 담당자 먼저 알려주시고 연결을 좀 부탁합니다,0
네 해당 번호로 전화하시면 담당자가 받으실 거예요,0
혹시 #@소속# 전화번호 알려드릴까요,0
네 번호 좀 알려주세요,0
그래요 거기 전화번호 알 수 있을까요,0
네 번호가 #@전번#으로 확인됩니다,0
거기 전화번호를 모르는데 전화번호가 어떻게 되죠,0
그럼 불러 드리겠습니다 전화번호가 #@전번#입니다,0
그럼 그 쪽 번호 좀 알려주실래요,0
교육지원과 번호는 #@전번#입니다,0
알겠습니다 번호 알려주시겠어요,0
혹시 팩스번호 있나요,0
네 팩스번호는 #@전번#입니다,0
예 전화번호 부탁드릴게요,0
네 전화번호는 #@전번#입니다,0
그래요 그럼 거기 전화번호 알려주세요,0
네 울산시 환경위생과 전화번호가 #@전번#입니다,0
그래요 그럼 서대문구 사회적경제과 전화번호 알 수 있을까요,0
네 서대문구 사회적경제과 전화번호 #@전번#입니다,0
전화번호 안내해 주셔서 감사합니다,0
저희쪽에서 직통 번호를 알려드리거나 바로 연결도 가능합니다,0
그냥 직통 번호로 알려주세요,0
#@소속# 담당자 번호가 따로 있을까요,0
#@이름# #@번호#로 문의하시면 상세한 답변 받으실 수 있습니다,0
그럼 #@번호#로 연락 다시 할게요,0
네 #@소속# 담당자의 전화 번호는 #@전번#입니다,0
그래요 거기 전화번호가 어떻게 되죠,0
네 전화번호 #@전번#입니다,0
은행으로 해서 통신사 계좌번호로 이체했어요,0
그래요 번호가 어떻게 돼요,0
문화재청 발굴제도과 번호가 #@전번#입니다,0
아뇨 번호만 좀 알고 싶어요,0
제가 방금 문의를 해서 전화 번호를 전달받았거든요,0
네 아까 이름이랑 번호 남겨드렸거든요,0
네 선생님 안내 받으신 번호가 혹시 없는 번호로 나왔나요,0
번호 확인이 어려워 시청으로 번호를 문의하시는 게 좋을 것 같습니다,0
그럼 전화번호 안내 부탁드려요,0
네 선생님 전화번호는 #@전번#입니다,0
그래요 혹시 전화번호있나요,0
네 전화번호는 #@전번#입니다 처리부서는 에너지산업과입니다,0
거기 번호 안내받을 수 있나요,0
지금 통화가 어려워서 전화번호를 문자로 받을 수 있을까요,0
네 전화하신 번호로 보내드리면 될까요,0
네 이 번호로 보내주세요,0
거기 번호 안내받을 수 있나요,0
혹시 전화번호 문자로 받을 수 있을까요,0
네 전화하신 번호로 보내드리면 될까요,0
네 이 번호로 보내주세요,0
전화번호 안내해 주셔서 감사합니다,0
아니면 그냥 번호만 알려주셔도 돼요,0
번호를 안내해드리면 될까요,0
교육지원과 번호는 #@전번#입니다,0
네 그럼 담당처 번호라도 전달주세요,0
지역번호 #@번호#에 #@전번#입니다,0
예 @#소속# 전화 번호 좀 알려주시겠어요,0
어느 #@소속# 번호 문의십니까,0
네 제가 #@소속# 대표번호 안내해 드리겠습니다,0
네 전화 주신 번호로 문자 전송해 드리면 될까요 선생님,0
